country,period_start,region,age_group,gender,income_level,sales,gross_margin_pct,profit_margin_pct
UK,2024-11-30,South,55+,Male,Low,5991.2547229303655,0.5654033151912695,0.07494044739798643
UK,2024-11-30,South,55+,Male,Medium,69135.68099405698,0.5654033151912695,0.07494044739798643
UK,2024-11-30,South,55+,Male,High,55976.02880342843,0.5654033151912695,0.07494044739798643
UK,2024-11-30,South,55+,Other,Low,46487.116035368716,0.5654033151912695,0.07494044739798643
UK,2024-11-30,South,55+,Other,Medium,5071.213596209572,0.5654033151912695,0.07494044739798643
UK,2024-11-30,South,55+,Other,High,65234.72261365773,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,18-24,Female,Low,48614.32618824108,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,18-24,Female,Medium,19616.369252190645,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,18-24,Female,High,37176.47302923899,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,18-24,Male,Low,91840.91275115038,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,18-24,Male,Medium,2942.687970779076,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,18-24,Male,High,34198.27224992855,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,18-24,Other,Low,114936.61378796704,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,18-24,Other,Medium,35046.4691059923,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,18-24,Other,High,122394.60551741089,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,25-34,Female,Low,11193.964462676613,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,25-34,Female,Medium,92209.30528537915,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,25-34,Female,High,173573.8924294915,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,25-34,Male,Low,9545.960907215416,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,25-34,Male,Medium,110219.81190745205,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,25-34,Male,High,18927.076015550792,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,25-34,Other,Low,7649.661542223747,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,25-34,Other,Medium,6458.0676384496755,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,25-34,Other,High,32450.00383278479,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,35-44,Female,Low,911.4537248484885,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,35-44,Female,Medium,17589.633942111,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,35-44,Female,High,32628.536152323635,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,35-44,Male,Low,36636.899147256954,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,35-44,Male,Medium,14479.52752783912,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,35-44,Male,High,23907.969463174322,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,35-44,Other,Low,12615.65164370672,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,35-44,Other,Medium,17418.455405901488,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,35-44,Other,High,74858.02025686346,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,45-54,Female,Low,33424.0898307973,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,45-54,Female,Medium,85347.42081213617,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,45-54,Female,High,17284.59259783299,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,45-54,Male,Low,1703.2535341500393,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,45-54,Male,Medium,48207.61590328592,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,45-54,Male,High,78611.24240460045,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,45-54,Other,Low,6247.667130779807,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,45-54,Other,Medium,70732.5985253826,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,45-54,Other,High,7663.939011333584,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,55+,Female,Low,22435.14318779408,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,55+,Female,Medium,50967.094085975645,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,55+,Female,High,6337.424176972877,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,55+,Male,Low,60963.1181252287,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,55+,Male,Medium,47557.31098824448,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,55+,Male,High,67008.91101201189,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,55+,Other,Low,5008.6054999242215,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,55+,Other,Medium,18186.065766505155,0.5654033151912695,0.07494044739798643
UK,2024-11-30,East,55+,Other,High,102880.8854320342,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,18-24,Female,Low,1485.7388281588737,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,18-24,Female,Medium,108842.28026713409,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,18-24,Female,High,81552.11497230738,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,18-24,Male,Low,6064.742301211283,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,18-24,Male,Medium,10468.481228988912,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,18-24,Male,High,93922.19325664818,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,18-24,Other,Low,41268.324784299235,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,18-24,Other,Medium,34281.05916007656,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,18-24,Other,High,19448.886508692474,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,25-34,Female,Low,35762.57645514043,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,25-34,Female,Medium,27734.369507923697,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,25-34,Female,High,33043.377784528864,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,25-34,Male,Low,111046.82948147287,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,25-34,Male,Medium,2173.8071509107403,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,25-34,Male,High,136688.1051878887,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,25-34,Other,Low,21130.976548137405,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,25-34,Other,Medium,20744.23313646929,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,25-34,Other,High,70731.48642041053,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,35-44,Female,Low,122683.761993976,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,35-44,Female,Medium,51078.762581396855,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,35-44,Female,High,17280.71633202603,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,35-44,Male,Low,6826.8825839143765,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,35-44,Male,Medium,33756.36979303754,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,35-44,Male,High,4826.712507852301,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,35-44,Other,Low,119065.73086677256,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,35-44,Other,Medium,21687.047797765685,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,35-44,Other,High,80785.26590879401,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,45-54,Female,Low,102291.50106727595,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,45-54,Female,Medium,53640.3226454645,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,45-54,Female,High,82709.00730618137,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,45-54,Male,Low,52158.24489559779,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,45-54,Male,Medium,26568.58993378671,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,45-54,Male,High,78736.67312075445,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,45-54,Other,Low,72985.33640148774,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,45-54,Other,Medium,9552.121316779074,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,45-54,Other,High,88643.98152619522,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,55+,Female,Low,28108.11478670263,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,55+,Female,Medium,167656.8574328954,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,55+,Female,High,115566.4485707067,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,55+,Male,Low,45146.84544947013,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,55+,Male,Medium,58518.496710101084,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,55+,Male,High,8854.593124980767,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,55+,Other,Low,42146.89750603964,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,55+,Other,Medium,36541.1654081582,0.5654033151912695,0.07494044739798643
UK,2024-11-30,West,55+,Other,High,28762.248737917904,0.5654033151912695,0.07494044739798643
UK,2024-12-31,North,18-24,Female,Low,5404.020503449677,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,18-24,Female,Medium,36007.358505611315,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,18-24,Female,High,24034.315025593394,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,18-24,Male,Low,62193.071289403575,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,18-24,Male,Medium,16840.411280994074,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,18-24,Male,High,116210.4210444313,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,18-24,Other,Low,98496.28091630343,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,18-24,Other,Medium,12456.343639188583,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,18-24,Other,High,8080.225761670057,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,25-34,Female,Low,67913.63403257886,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,25-34,Female,Medium,2025.653855197283,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,25-34,Female,High,18370.811231669235,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,25-34,Male,Low,120487.6096441879,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,25-34,Male,Medium,8203.11467843472,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,25-34,Male,High,51661.696858383686,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,25-34,Other,Low,37383.34288831644,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,25-34,Other,Medium,199451.08972626,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,25-34,Other,High,27362.71507186648,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,35-44,Female,Low,101703.01294368765,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,35-44,Female,Medium,141498.6760219232,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,35-44,Female,High,9799.865971728766,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,35-44,Male,Low,38965.693218277396,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,35-44,Male,Medium,44666.61147591712,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,35-44,Male,High,38503.270103581934,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,35-44,Other,Low,104701.65710517942,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,35-44,Other,Medium,3056.8311050430348,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,35-44,Other,High,16164.182021020564,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,45-54,Female,Low,12679.378686681968,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,45-54,Female,Medium,5274.002158249191,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,45-54,Female,High,15544.44758505113,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,45-54,Male,Low,22826.645063067117,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,45-54,Male,Medium,23507.003749825453,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,45-54,Male,High,1869.235802865934,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,45-54,Other,Low,43646.46594413815,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,45-54,Other,Medium,10372.574041983078,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,45-54,Other,High,31714.430179930732,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,55+,Female,Low,39167.37417156038,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,55+,Female,Medium,54237.43310407147,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,55+,Female,High,28596.771967248766,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,55+,Male,Low,5169.644754176744,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,55+,Male,Medium,710.8496110393414,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,55+,Male,High,29915.643769043007,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,55+,Other,Low,95139.439173181,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,55+,Other,Medium,209902.06043611662,0.5503151061446758,0.08883778527675137
UK,2024-12-31,North,55+,Other,High,78717.107127081,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,18-24,Female,Low,26565.417576146065,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,18-24,Female,Medium,160433.69045760168,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,18-24,Female,High,143788.91242601894,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,18-24,Male,Low,87140.86062020442,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,18-24,Male,Medium,147960.76311548444,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,18-24,Male,High,82424.42252061889,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,18-24,Other,Low,44673.006200646,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,18-24,Other,Medium,92919.22036913616,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,18-24,Other,High,59645.421761833895,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,25-34,Female,Low,137540.39137910402,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,25-34,Female,Medium,14739.940041644908,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,25-34,Female,High,8997.985361067667,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,25-34,Male,Low,36544.45193671368,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,25-34,Male,Medium,7236.876829113402,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,25-34,Male,High,37413.77644395396,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,25-34,Other,Low,68040.19223497238,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,25-34,Other,Medium,114316.57228472376,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,25-34,Other,High,209881.56703158855,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,35-44,Female,Low,22739.2368047516,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,35-44,Female,Medium,28904.57436915548,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,35-44,Female,High,26250.375552720016,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,35-44,Male,Low,2800.104007450811,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,35-44,Male,Medium,10393.038249421703,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,35-44,Male,High,6381.832612663663,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,35-44,Other,Low,49381.63889531378,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,35-44,Other,Medium,33598.056361672156,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,35-44,Other,High,168448.5543701453,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,45-54,Female,Low,1699.8309741395033,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,45-54,Female,Medium,19103.94940510012,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,45-54,Female,High,30297.731545480314,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,45-54,Male,Low,54606.86533649144,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,45-54,Male,Medium,15728.756079437679,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,45-54,Male,High,22457.935991916773,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,45-54,Other,Low,15982.027822891925,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,45-54,Other,Medium,69022.9766287111,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,45-54,Other,High,15784.768128314437,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,55+,Female,Low,74514.84917278963,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,55+,Female,Medium,74876.57849045149,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,55+,Female,High,45595.0646529795,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,55+,Male,Low,21906.80735555783,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,55+,Male,Medium,7034.680444953179,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,55+,Male,High,33927.753304704864,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,55+,Other,Low,67345.92207470353,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,55+,Other,Medium,570852.8877884387,0.5503151061446758,0.08883778527675137
UK,2024-12-31,South,55+,Other,High,22377.632398849008,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,18-24,Female,Low,8604.507445379046,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,18-24,Female,Medium,5448.1375988173395,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,18-24,Female,High,133020.4004497966,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,18-24,Male,Low,41169.362054894125,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,18-24,Male,Medium,21175.014267375784,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,18-24,Male,High,35159.81070484052,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,18-24,Other,Low,24388.579487710515,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,18-24,Other,Medium,33208.02864297962,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,18-24,Other,High,58439.8690294787,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,25-34,Female,Low,15298.261403289265,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,25-34,Female,Medium,80886.63174436914,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,25-34,Female,High,94701.00876494033,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,25-34,Male,Low,8678.599626556284,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,25-34,Male,Medium,9457.234520832097,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,25-34,Male,High,33967.28195151018,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,25-34,Other,Low,81554.0618344519,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,25-34,Other,Medium,26899.795411511433,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,25-34,Other,High,308138.5615882161,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,35-44,Female,Low,98680.19828767741,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,35-44,Female,Medium,3240.5160789908587,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,35-44,Female,High,52553.8009111178,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,35-44,Male,Low,79503.77876086168,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,35-44,Male,Medium,8180.773210423812,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,35-44,Male,High,113288.7362081697,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,35-44,Other,Low,14736.373651234202,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,35-44,Other,Medium,13987.613638759613,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,35-44,Other,High,56421.158890875995,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,45-54,Female,Low,3972.327331353686,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,45-54,Female,Medium,62613.85482234634,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,45-54,Female,High,16810.03402314844,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,45-54,Male,Low,14336.522999277951,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,45-54,Male,Medium,72233.84981592884,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,45-54,Male,High,41017.76756806488,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,45-54,Other,Low,76033.64429506693,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,45-54,Other,Medium,47002.45891042136,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,45-54,Other,High,128494.97036406286,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,55+,Female,Low,95483.13600712825,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,55+,Female,Medium,29461.2281803837,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,55+,Female,High,62730.51523579556,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,55+,Male,Low,7343.942159290592,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,55+,Male,Medium,72254.90030141486,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,55+,Male,High,6983.034910384547,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,55+,Other,Low,1092.8953275068823,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,55+,Other,Medium,30900.6313058069,0.5503151061446758,0.08883778527675137
UK,2024-12-31,East,55+,Other,High,26116.866704502634,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,18-24,Female,Low,68156.4980963567,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,18-24,Female,Medium,5115.08775605182,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,18-24,Female,High,137428.7018444785,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,18-24,Male,Low,109950.5232010537,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,18-24,Male,Medium,166285.12873223334,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,18-24,Male,High,5999.207084535432,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,18-24,Other,Low,25733.272833570594,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,18-24,Other,Medium,11249.298692997896,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,18-24,Other,High,14719.58552384251,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,25-34,Female,Low,34962.26834036955,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,25-34,Female,Medium,18379.17240895262,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,25-34,Female,High,14971.134406149724,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,25-34,Male,Low,26665.472402973897,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,25-34,Male,Medium,45781.71663739182,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,25-34,Male,High,11094.774302986221,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,25-34,Other,Low,24316.583059608987,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,25-34,Other,Medium,37726.75314572714,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,25-34,Other,High,123919.81928413863,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,35-44,Female,Low,46045.0749660598,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,35-44,Female,Medium,165917.41750233172,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,35-44,Female,High,179310.70127571354,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,35-44,Male,Low,12980.765169949114,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,35-44,Male,Medium,5818.553721277252,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,35-44,Male,High,176794.11530052603,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,35-44,Other,Low,145400.26786350552,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,35-44,Other,Medium,248804.1474106148,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,35-44,Other,High,85629.9146932147,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,45-54,Female,Low,6381.893321431497,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,45-54,Female,Medium,56786.86946069058,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,45-54,Female,High,45155.874138938176,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,45-54,Male,Low,104901.52349138574,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,45-54,Male,Medium,12927.486284770104,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,45-54,Male,High,11414.619939944047,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,45-54,Other,Low,50980.49321212519,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,45-54,Other,Medium,7859.221619780205,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,45-54,Other,High,8561.946187931972,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,55+,Female,Low,138835.4352370851,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,55+,Female,Medium,163975.29101475727,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,55+,Female,High,123904.67520578315,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,55+,Male,Low,78508.63788772975,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,55+,Male,Medium,23590.88620707433,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,55+,Male,High,24185.42512674412,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,55+,Other,Low,112312.59077469308,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,55+,Other,Medium,209957.6206887576,0.5503151061446758,0.08883778527675137
UK,2024-12-31,West,55+,Other,High,299.99971103236356,0.5503151061446758,0.08883778527675137
UK,2025-01-31,North,18-24,Female,Low,12896.127868619018,0.6289640985660466,0.14557591299252876
UK,2025-01-31,North,18-24,Female,Medium,24243.844800955823,0.6289640985660466,0.14557591299252876
UK,2025-01-31,North,18-24,Female,High,55187.74278667088,0.6289640985660466,0.14557591299252876
UK,2025-01-31,North,18-24,Male,Low,14890.835145551906,0.6289640985660466,0.14557591299252876
UK,2025-01-31,North,18-24,Male,Medium,130162.39915564163,0.6289640985660466,0.14557591299252876
UK,2025-01-31,North,18-24,Male,High,8257.657870337816,0.6289640985660466,0.14557591299252876
UK,2025-01-31,North,18-24,Other,Low,3726.026993770086,0.6289640985660466,0.14557591299252876
UK,2025-01-31,North,18-24,Other,Medium,171466.65025385722,0.6289640985660466,0.14557591299252876
UK,2025-01-31,North,18-24,Other,High,88271.143511042,0.6289640985660466,0.14557591299252876
UK,2025-01-31,North,25-34,Female,Low,25216.203777451366,0.6289640985660466,0.14557591299252876
UK,2025-01-31,North,25-34,Female,Medium,34261.91348208832,0.6289640985660466,0.14557591299252876
UK,2025-01-31,North,25-34,Female,High,58314.984127129916,0.6289640985660466,0.14557591299252876
UK,2025-01-31,North,25-34,Male,Low,86118.41620155555,0.6289640985660466,0.14557591299252876
UK,2025-01-31,North,25-34,Male,Medium,25389.188978531834,0.6289640985660466,0.14557591299252876
UK,2025-01-31,North,25-34,Male,High,54635.44724679983,0.6289640985660466,0.14557591299252876
