country,period_start,region,age_group,gender,income_level,sales,gross_margin_pct,profit_margin_pct
UK,2024-04-30,West,18-24,Other,High,29889.925403271005,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,25-34,Female,Low,5624.391084263554,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,25-34,Female,Medium,77452.18346789654,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,25-34,Female,High,165648.8780855955,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,25-34,Male,Low,30936.917713051283,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,25-34,Male,Medium,74219.15132317942,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,25-34,Male,High,982.137955526916,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,25-34,Other,Low,347021.0960804547,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,25-34,Other,Medium,4987.699277673828,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,25-34,Other,High,71018.92277470295,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,35-44,Female,Low,2560.1141424602747,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,35-44,Female,Medium,16143.952599456748,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,35-44,Female,High,18840.61846006161,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,35-44,Male,Low,49716.124505050495,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,35-44,Male,Medium,3127.9145242778563,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,35-44,Male,High,21117.189606366024,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,35-44,Other,Low,11390.366222512112,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,35-44,Other,Medium,5706.277309133645,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,35-44,Other,High,79118.99187974846,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,45-54,Female,Low,22597.04478633433,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,45-54,Female,Medium,4604.919733231644,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,45-54,Female,High,26919.333879690465,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,45-54,Male,Low,9202.519625509127,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,45-54,Male,Medium,51.89914638517836,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,45-54,Male,High,5169.473002813111,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,45-54,Other,Low,56141.199768542516,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,45-54,Other,Medium,81.55563475100101,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,45-54,Other,High,22419.902161593644,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,55+,Female,Low,32902.996032613686,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,55+,Female,Medium,14025.323450367297,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,55+,Female,High,37807.79893542833,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,55+,Male,Low,85840.59011173704,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,55+,Male,Medium,29401.840601205997,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,55+,Male,High,27588.036521801125,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,55+,Other,Low,7123.5141400392195,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,55+,Other,Medium,29672.864002888935,0.5586885266818024,0.0874299770332683
UK,2024-04-30,West,55+,Other,High,108940.04564441205,0.5586885266818024,0.0874299770332683
UK,2024-05-31,North,18-24,Female,Low,20557.646651569707,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,18-24,Female,Medium,2319.8376776757177,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,18-24,Female,High,108075.41248303569,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,18-24,Male,Low,35551.73882736814,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,18-24,Male,Medium,7351.769425235435,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,18-24,Male,High,4514.255628113918,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,18-24,Other,Low,34358.926179858914,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,18-24,Other,Medium,80736.99850699624,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,18-24,Other,High,1596.7148020818727,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,25-34,Female,Low,3745.29752671217,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,25-34,Female,Medium,5743.069592942894,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,25-34,Female,High,8742.094329870286,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,25-34,Male,Low,51312.7839066117,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,25-34,Male,Medium,2906.0091210010046,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,25-34,Male,High,98152.34570351565,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,25-34,Other,Low,129552.6820547623,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,25-34,Other,Medium,257021.3950308465,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,25-34,Other,High,503.9385137280838,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,35-44,Female,Low,11134.983073425998,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,35-44,Female,Medium,37768.91833781158,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,35-44,Female,High,3595.957004168528,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,35-44,Male,Low,211646.67235856943,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,35-44,Male,Medium,172641.11260002517,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,35-44,Male,High,35169.934842692644,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,35-44,Other,Low,102770.98209064966,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,35-44,Other,Medium,106594.86580060191,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,35-44,Other,High,38844.387352861726,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,45-54,Female,Low,25142.37342449262,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,45-54,Female,Medium,103230.30430489097,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,45-54,Female,High,30786.60364615656,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,45-54,Male,Low,127709.13128080654,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,45-54,Male,Medium,52004.83940947005,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,45-54,Male,High,35214.00402807327,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,45-54,Other,Low,25720.489635142218,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,45-54,Other,Medium,17616.52403919156,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,45-54,Other,High,11345.494447713669,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,55+,Female,Low,546.9698373861215,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,55+,Female,Medium,15975.964429612708,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,55+,Female,High,940.5470485966162,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,55+,Male,Low,12875.281626836024,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,55+,Male,Medium,170094.74070240877,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,55+,Male,High,127224.54265079707,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,55+,Other,Low,123668.289635271,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,55+,Other,Medium,20595.56786474183,0.6730589433360165,0.08847760948757889
UK,2024-05-31,North,55+,Other,High,153470.92067319198,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,18-24,Female,Low,59116.647717231404,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,18-24,Female,Medium,2310.478928484153,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,18-24,Female,High,13495.886071422388,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,18-24,Male,Low,55621.57934722722,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,18-24,Male,Medium,9115.913915544284,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,18-24,Male,High,6100.827161930496,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,18-24,Other,Low,73590.30397305288,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,18-24,Other,Medium,306.9520588156477,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,18-24,Other,High,1814.2989084345766,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,25-34,Female,Low,100311.79065897164,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,25-34,Female,Medium,17984.76434961674,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,25-34,Female,High,138351.61846279085,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,25-34,Male,Low,79100.25886809334,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,25-34,Male,Medium,59105.454111728155,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,25-34,Male,High,22007.740477052095,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,25-34,Other,Low,8862.19834389461,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,25-34,Other,Medium,3992.136642546442,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,25-34,Other,High,73782.48374927526,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,35-44,Female,Low,5403.835845092196,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,35-44,Female,Medium,10508.447068768288,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,35-44,Female,High,39481.363456574014,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,35-44,Male,Low,2031.3340983646283,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,35-44,Male,Medium,55531.72001577884,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,35-44,Male,High,3456.4501599084238,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,35-44,Other,Low,10509.598635824079,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,35-44,Other,Medium,4234.641515655409,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,35-44,Other,High,120191.18496464535,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,45-54,Female,Low,184467.24651959687,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,45-54,Female,Medium,67638.58159412637,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,45-54,Female,High,60433.59375552082,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,45-54,Male,Low,14978.864313596569,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,45-54,Male,Medium,58105.37491150461,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,45-54,Male,High,60864.119146110075,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,45-54,Other,Low,73554.95728810134,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,45-54,Other,Medium,82507.05524484206,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,45-54,Other,High,85342.33248290491,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,55+,Female,Low,1008.4356760941381,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,55+,Female,Medium,60491.09017515721,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,55+,Female,High,50302.01398857924,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,55+,Male,Low,106067.51933940568,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,55+,Male,Medium,6485.1060853338195,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,55+,Male,High,57773.280789331024,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,55+,Other,Low,32932.81001613598,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,55+,Other,Medium,33728.860035028265,0.6730589433360165,0.08847760948757889
UK,2024-05-31,South,55+,Other,High,8366.864558415069,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,18-24,Female,Low,74227.80231433286,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,18-24,Female,Medium,36483.27969275631,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,18-24,Female,High,5612.83240029764,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,18-24,Male,Low,384293.56602203206,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,18-24,Male,Medium,48102.44237267727,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,18-24,Male,High,26326.295637325915,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,18-24,Other,Low,167741.78534270806,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,18-24,Other,Medium,96021.5738084714,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,18-24,Other,High,79504.70804623814,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,25-34,Female,Low,3703.9237096513734,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,25-34,Female,Medium,57830.82919259608,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,25-34,Female,High,112391.06950672193,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,25-34,Male,Low,35323.99692528805,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,25-34,Male,Medium,75155.21312826843,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,25-34,Male,High,16748.15936346063,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,25-34,Other,Low,7700.5201861332325,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,25-34,Other,Medium,111335.96206410413,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,25-34,Other,High,28079.19171593688,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,35-44,Female,Low,36799.88953724894,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,35-44,Female,Medium,18536.33014070111,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,35-44,Female,High,35601.64586391067,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,35-44,Male,Low,17987.125820742982,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,35-44,Male,Medium,2915.361876466593,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,35-44,Male,High,102573.57494188892,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,35-44,Other,Low,9630.13952154633,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,35-44,Other,Medium,19774.33501477654,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,35-44,Other,High,100008.65416431615,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,45-54,Female,Low,56383.013268954775,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,45-54,Female,Medium,44859.28737112806,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,45-54,Female,High,111753.5194445975,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,45-54,Male,Low,9199.973557609273,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,45-54,Male,Medium,34370.087636453056,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,45-54,Male,High,32381.37353305802,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,45-54,Other,Low,179691.61771895693,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,45-54,Other,Medium,88793.84749023065,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,45-54,Other,High,11346.157584890152,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,55+,Female,Low,8602.147437561382,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,55+,Female,Medium,23822.376950505502,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,55+,Female,High,11265.286377054454,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,55+,Male,Low,24056.731970541605,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,55+,Male,Medium,5814.814189493893,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,55+,Male,High,46214.85222547571,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,55+,Other,Low,11483.843603012076,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,55+,Other,Medium,12558.432511013221,0.6730589433360165,0.08847760948757889
UK,2024-05-31,East,55+,Other,High,206325.5521262093,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,18-24,Female,Low,87072.22486461235,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,18-24,Female,Medium,110116.71340204257,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,18-24,Female,High,3373.631875610255,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,18-24,Male,Low,15723.571462746391,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,18-24,Male,Medium,24069.73655751155,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,18-24,Male,High,89985.26886538445,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,18-24,Other,Low,48700.91031711115,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,18-24,Other,Medium,319.0579934154395,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,18-24,Other,High,17321.84266598962,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,25-34,Female,Low,86833.34889121482,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,25-34,Female,Medium,291925.41792076774,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,25-34,Female,High,21750.19161653683,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,25-34,Male,Low,32264.713416542276,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,25-34,Male,Medium,47931.69357521218,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,25-34,Male,High,32256.601028921046,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,25-34,Other,Low,85546.5311109259,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,25-34,Other,Medium,113886.79414168703,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,25-34,Other,High,10843.367336878317,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,35-44,Female,Low,40771.20282274739,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,35-44,Female,Medium,5719.547153752448,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,35-44,Female,High,9026.27677213406,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,35-44,Male,Low,32596.613392725023,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,35-44,Male,Medium,18921.561527179107,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,35-44,Male,High,4685.375568763812,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,35-44,Other,Low,38531.9914072618,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,35-44,Other,Medium,68986.80253436069,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,35-44,Other,High,67304.36051452163,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,45-54,Female,Low,19468.634988425798,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,45-54,Female,Medium,39745.56478461146,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,45-54,Female,High,11423.527303651143,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,45-54,Male,Low,13490.371560498807,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,45-54,Male,Medium,19993.739026623334,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,45-54,Male,High,146474.29506179038,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,45-54,Other,Low,27595.82664889963,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,45-54,Other,Medium,45382.34290738815,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,45-54,Other,High,39432.75161420801,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,55+,Female,Low,70847.67956046558,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,55+,Female,Medium,150150.62489064358,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,55+,Female,High,21821.80844842755,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,55+,Male,Low,67642.67664053179,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,55+,Male,Medium,20805.259450826277,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,55+,Male,High,106321.58515546758,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,55+,Other,Low,7689.543300508077,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,55+,Other,Medium,7478.438080555724,0.6730589433360165,0.08847760948757889
UK,2024-05-31,West,55+,Other,High,38552.304050927865,0.6730589433360165,0.08847760948757889
UK,2024-06-30,North,18-24,Female,Low,18239.71497277278,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,18-24,Female,Medium,158980.74559155304,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,18-24,Female,High,47048.25537672582,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,18-24,Male,Low,38886.969422886345,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,18-24,Male,Medium,44759.513229007345,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,18-24,Male,High,76250.02281980589,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,18-24,Other,Low,21706.813991441548,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,18-24,Other,Medium,84802.4871953734,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,18-24,Other,High,153276.68166935488,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,25-34,Female,Low,122697.8137639283,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,25-34,Female,Medium,43461.57659281665,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,25-34,Female,High,14639.835586278256,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,25-34,Male,Low,19710.32601499373,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,25-34,Male,Medium,96682.38309570738,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,25-34,Male,High,55572.43017643601,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,25-34,Other,Low,23740.459561612755,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,25-34,Other,Medium,1916.1958346522194,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,25-34,Other,High,118395.50415368559,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,35-44,Female,Low,9971.089458055896,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,35-44,Female,Medium,35933.8909616727,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,35-44,Female,High,18886.022079411476,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,35-44,Male,Low,25232.845687121768,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,35-44,Male,Medium,4858.198679239743,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,35-44,Male,High,20025.520756421356,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,35-44,Other,Low,150610.7398604774,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,35-44,Other,Medium,36332.269040383275,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,35-44,Other,High,35117.21030548359,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,45-54,Female,Low,53317.0435489873,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,45-54,Female,Medium,26212.834007660338,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,45-54,Female,High,23791.05847336808,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,45-54,Male,Low,1180.0416850662075,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,45-54,Male,Medium,94149.25105579835,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,45-54,Male,High,72836.83986399924,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,45-54,Other,Low,30502.560504770812,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,45-54,Other,Medium,59079.18313757606,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,45-54,Other,High,30556.93499573678,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,55+,Female,Low,7377.345247237939,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,55+,Female,Medium,9404.320122954661,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,55+,Female,High,200743.99002226532,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,55+,Male,Low,76228.11529948653,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,55+,Male,Medium,26869.183625193018,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,55+,Male,High,85195.88042317177,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,55+,Other,Low,43585.73066221454,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,55+,Other,Medium,92759.3973623178,0.568891614987287,0.10962215435139203
UK,2024-06-30,North,55+,Other,High,65980.66216500172,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,18-24,Female,Low,84763.3250194041,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,18-24,Female,Medium,345.14829457886475,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,18-24,Female,High,258835.6440880273,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,18-24,Male,Low,2858.50562770416,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,18-24,Male,Medium,29997.027027473883,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,18-24,Male,High,7948.090816700162,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,18-24,Other,Low,12998.132450711011,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,18-24,Other,Medium,31611.81641310412,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,18-24,Other,High,26481.384734863885,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,25-34,Female,Low,173728.40162948504,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,25-34,Female,Medium,29245.20900583866,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,25-34,Female,High,180830.01920163856,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,25-34,Male,Low,52484.281385225615,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,25-34,Male,Medium,29958.47418662353,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,25-34,Male,High,54951.775518550414,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,25-34,Other,Low,52026.601961455024,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,25-34,Other,Medium,17930.375270568547,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,25-34,Other,High,17509.666400895643,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,35-44,Female,Low,137856.0392252825,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,35-44,Female,Medium,4786.376576678438,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,35-44,Female,High,43477.46974669997,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,35-44,Male,Low,183528.57653694568,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,35-44,Male,Medium,22946.65120109924,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,35-44,Male,High,101090.26427431572,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,35-44,Other,Low,22341.663283638893,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,35-44,Other,Medium,187872.72016965837,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,35-44,Other,High,9026.070399476332,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,45-54,Female,Low,31846.80124240971,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,45-54,Female,Medium,43243.59507873764,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,45-54,Female,High,82239.36799973738,0.568891614987287,0.10962215435139203
UK,2024-06-30,South,45-54,Male,Low,51554.03584339688,0.568891614987287,0.10962215435139203
